time,altitude,velocity,acceleration,fuel_mass,pitch_angle,throttle,parachute,downrange,horizontal_velocity
299.75,6872.78,-30.16,-0.0,0.0,60.63,0.3,1,118578.44,4.66
299.8,6871.28,-30.16,-0.0,0.0,60.64,0.3,1,118578.67,4.66
299.85,6869.77,-30.16,-0.0,0.0,60.64,0.3,1,118578.9,4.66
299.9,6868.26,-30.16,-0.0,0.0,60.65,0.3,1,118579.14,4.66
299.95,6866.75,-30.16,-0.0,0.0,60.66,0.3,1,118579.37,4.66
300.0,6865.24,-30.16,-0.0,0.0,60.67,0.3,1,118579.6,4.65
300.05,6863.74,-30.16,-0.0,0.0,60.67,0.3,1,118579.83,4.65
300.1,6862.23,-30.16,-0.0,0.0,60.68,0.3,1,118580.07,4.65
300.15,6860.72,-30.16,-0.0,0.0,60.69,0.3,1,118580.3,4.65
300.2,6859.21,-30.16,-0.0,0.0,60.7,0.3,1,118580.53,4.65
300.25,6857.71,-30.16,-0.0,0.0,60.7,0.3,1,118580.76,4.65
300.3,6856.2,-30.16,-0.0,0.0,60.71,0.3,1,118581.0,4.65
300.35,6854.69,-30.16,-0.0,0.0,60.72,0.3,1,118581.23,4.65
300.4,6853.18,-30.16,-0.0,0.0,60.73,0.3,1,118581.46,4.65
300.45,6851.67,-30.16,-0.0,0.0,60.73,0.3,1,118581.69,4.65
300.5,6850.17,-30.16,-0.0,0.0,60.74,0.3,1,118581.93,4.64
300.55,6848.66,-30.16,-0.0,0.0,60.75,0.3,1,118582.16,4.64
300.6,6847.15,-30.16,-0.0,0.0,60.76,0.3,1,118582.39,4.64
300.65,6845.64,-30.16,-0.0,0.0,60.76,0.3,1,118582.62,4.64
300.7,6844.13,-30.16,-0.0,0.0,60.77,0.3,1,118582.86,4.64
300.75,6842.63,-30.16,-0.0,0.0,60.78,0.3,1,118583.09,4.64
300.8,6841.12,-30.16,-0.0,0.0,60.79,0.3,1,118583.32,4.64
300.85,6839.61,-30.16,-0.0,0.0,60.79,0.3,1,118583.55,4.64
300.9,6838.1,-30.16,-0.0,0.0,60.8,0.3,1,118583.78,4.64
300.95,6836.59,-30.16,-0.0,0.0,60.81,0.3,1,118584.01,4.64
301.0,6835.09,-30.16,-0.0,0.0,60.82,0.3,1,118584.25,4.63
301.05,6833.58,-30.16,-0.0,0.0,60.82,0.3,1,118584.48,4.63
301.1,6832.07,-30.16,-0.0,0.0,60.83,0.3,1,118584.71,4.63
301.15,6830.56,-30.16,-0.0,0.0,60.84,0.3,1,118584.94,4.63
301.2,6829.06,-30.16,-0.0,0.0,60.85,0.3,1,118585.17,4.63
301.25,6827.55,-30.16,-0.0,0.0,60.85,0.3,1,118585.4,4.63
301.3,6826.04,-30.16,-0.0,0.0,60.86,0.3,1,118585.64,4.63
301.35,6824.53,-30.16,-0.0,0.0,60.87,0.3,1,118585.87,4.63
301.4,6823.02,-30.16,-0.0,0.0,60.88,0.3,1,118586.1,4.63
301.45,6821.52,-30.16,-0.0,0.0,60.88,0.3,1,118586.33,4.63
301.5,6820.01,-30.16,-0.0,0.0,60.89,0.3,1,118586.56,4.63
301.55,6818.5,-30.16,-0.0,0.0,60.9,0.3,1,118586.79,4.62
301.6,6816.99,-30.16,-0.0,0.0,60.91,0.3,1,118587.02,4.62
301.65,6815.48,-30.16,-0.0,0.0,60.92,0.3,1,118587.25,4.62
301.7,6813.98,-30.16,-0.0,0.0,60.92,0.3,1,118587.49,4.62
301.75,6812.47,-30.16,-0.0,0.0,60.93,0.3,1,118587.72,4.62
301.8,6810.96,-30.16,-0.0,0.0,60.94,0.3,1,118587.95,4.62
301.85,6809.45,-30.16,-0.0,0.0,60.95,0.3,1,118588.18,4.62
301.9,6807.94,-30.16,-0.0,0.0,60.95,0.3,1,118588.41,4.62
301.95,6806.44,-30.16,-0.0,0.0,60.96,0.3,1,118588.64,4.62
302.0,6804.93,-30.16,-0.0,0.0,60.97,0.3,1,118588.87,4.62
302.05,6803.42,-30.16,-0.0,0.0,60.98,0.3,1,118589.1,4.61
302.1,6801.91,-30.16,-0.0,0.0,60.98,0.3,1,118589.33,4.61
302.15,6800.4,-30.16,-0.0,0.0,60.99,0.3,1,118589.56,4.61
302.2,6798.9,-30.16,-0.0,0.0,61.0,0.3,1,118589.79,4.61
302.25,6797.39,-30.16,-0.0,0.0,61.01,0.3,1,118590.02,4.61
302.3,6795.88,-30.16,-0.0,0.0,61.01,0.3,1,118590.25,4.61
302.35,6794.37,-30.16,-0.0,0.0,61.02,0.3,1,118590.49,4.61
302.4,6792.87,-30.16,-0.0,0.0,61.03,0.3,1,118590.72,4.61
302.45,6791.36,-30.16,-0.0,0.0,61.04,0.3,1,118590.95,4.61
302.5,6789.85,-30.16,-0.0,0.0,61.04,0.3,1,118591.18,4.61
302.55,6788.34,-30.16,-0.0,0.0,61.05,0.3,1,118591.41,4.61
302.6,6786.83,-30.16,-0.0,0.0,61.06,0.3,1,118591.64,4.6
302.65,6785.33,-30.16,-0.0,0.0,61.07,0.3,1,118591.87,4.6
302.7,6783.82,-30.16,-0.0,0.0,61.07,0.3,1,118592.1,4.6
302.75,6782.31,-30.16,-0.0,0.0,61.08,0.3,1,118592.33,4.6
302.8,6780.8,-30.16,-0.0,0.0,61.09,0.3,1,118592.56,4.6
302.85,6779.29,-30.16,-0.0,0.0,61.1,0.3,1,118592.79,4.6
302.9,6777.79,-30.16,-0.0,0.0,61.1,0.3,1,118593.02,4.6
302.95,6776.28,-30.16,-0.0,0.0,61.11,0.3,1,118593.25,4.6
303.0,6774.77,-30.16,-0.0,0.0,61.12,0.3,1,118593.48,4.6
303.05,6773.26,-30.16,-0.0,0.0,61.13,0.3,1,118593.71,4.6
303.1,6771.75,-30.16,-0.0,0.0,61.13,0.3,1,118593.94,4.6
303.15,6770.25,-30.16,-0.0,0.0,61.14,0.3,1,118594.17,4.59
303.2,6768.74,-30.16,-0.0,0.0,61.15,0.3,1,118594.4,4.59
303.25,6767.23,-30.16,-0.0,0.0,61.16,0.3,1,118594.63,4.59
303.3,6765.72,-30.16,-0.0,0.0,61.16,0.3,1,118594.86,4.59
303.35,6764.21,-30.16,-0.0,0.0,61.17,0.3,1,118595.08,4.59
303.4,6762.71,-30.16,-0.0,0.0,61.18,0.3,1,118595.31,4.59
303.45,6761.2,-30.16,-0.0,0.0,61.19,0.3,1,118595.54,4.59
303.5,6759.69,-30.16,-0.0,0.0,61.19,0.3,1,118595.77,4.59
303.55,6758.18,-30.16,-0.0,0.0,61.2,0.3,1,118596.0,4.59
303.6,6756.68,-30.16,-0.0,0.0,61.21,0.3,1,118596.23,4.59
303.65,6755.17,-30.16,-0.0,0.0,61.22,0.3,1,118596.46,4.59
303.7,6753.66,-30.16,-0.0,0.0,61.22,0.3,1,118596.69,4.58
303.75,6752.15,-30.16,-0.0,0.0,61.23,0.3,1,118596.92,4.58
303.8,6750.64,-30.16,-0.0,0.0,61.24,0.3,1,118597.15,4.58
303.85,6749.14,-30.16,-0.0,0.0,61.25,0.3,1,118597.38,4.58
303.9,6747.63,-30.16,-0.0,0.0,61.25,0.3,1,118597.61,4.58
303.95,6746.12,-30.16,-0.0,0.0,61.26,0.3,1,118597.84,4.58
304.0,6744.61,-30.16,-0.0,0.0,61.27,0.3,1,118598.06,4.58
304.05,6743.1,-30.16,-0.0,0.0,61.28,0.3,1,118598.29,4.58
304.1,6741.6,-30.16,-0.0,0.0,61.28,0.3,1,118598.52,4.58
304.15,6740.09,-30.16,-0.0,0.0,61.29,0.3,1,118598.75,4.58
304.2,6738.58,-30.16,-0.0,0.0,61.3,0.3,1,118598.98,4.58
304.25,6737.07,-30.16,-0.0,0.0,61.31,0.3,1,118599.21,4.57
304.3,6735.56,-30.16,-0.0,0.0,61.31,0.3,1,118599.44,4.57
304.35,6734.06,-30.16,-0.0,0.0,61.32,0.3,1,118599.67,4.57
304.4,6732.55,-30.16,-0.0,0.0,61.33,0.3,1,118599.89,4.57
304.45,6731.04,-30.16,-0.0,0.0,61.34,0.3,1,118600.12,4.57
304.5,6729.53,-30.16,-0.0,0.0,61.34,0.3,1,118600.35,4.57
304.55,6728.02,-30.16,-0.0,0.0,61.35,0.3,1,118600.58,4.57
304.6,6726.52,-30.16,-0.0,0.0,61.36,0.3,1,118600.81,4.57
304.65,6725.01,-30.16,-0.0,0.0,61.37,0.3,1,118601.04,4.57
304.7,6723.5,-30.16,-0.0,0.0,61.37,0.3,1,118601.27,4.57
304.75,6721.99,-30.16,-0.0,0.0,61.38,0.3,1,118601.49,4.57
304.8,6720.49,-30.16,-0.0,0.0,61.39,0.3,1,118601.72,4.56
304.85,6718.98,-30.16,-0.0,0.0,61.4,0.3,1,118601.95,4.56
304.9,6717.47,-30.16,-0.0,0.0,61.41,0.3,1,118602.18,4.56
304.95,6715.96,-30.16,-0.0,0.0,61.41,0.3,1,118602.41,4.56
305.0,6714.45,-30.16,-0.0,0.0,61.42,0.3,1,118602.63,4.56
305.05,6712.95,-30.16,-0.0,0.0,61.43,0.3,1,118602.86,4.56
305.1,6711.44,-30.16,-0.0,0.0,61.44,0.3,1,118603.09,4.56
305.15,6709.93,-30.16,-0.0,0.0,61.44,0.3,1,118603.32,4.56
305.2,6708.42,-30.16,-0.0,0.0,61.45,0.3,1,118603.55,4.56
305.25,6706.91,-30.16,-0.0,0.0,61.46,0.3,1,118603.77,4.56
305.3,6705.41,-30.16,-0.0,0.0,61.47,0.3,1,118604.0,4.56
305.35,6703.9,-30.16,-0.0,0.0,61.47,0.3,1,118604.23,4.56
305.4,6702.39,-30.16,-0.0,0.0,61.48,0.3,1,118604.46,4.55
305.45,6700.88,-30.16,-0.0,0.0,61.49,0.3,1,118604.68,4.55
305.5,6699.37,-30.16,-0.0,0.0,61.5,0.3,1,118604.91,4.55
305.55,6697.87,-30.16,-0.0,0.0,61.5,0.3,1,118605.14,4.55
305.6,6696.36,-30.16,-0.0,0.0,61.51,0.3,1,118605.37,4.55
305.65,6694.85,-30.16,-0.0,0.0,61.52,0.3,1,118605.6,4.55
305.7,6693.34,-30.16,-0.0,0.0,61.53,0.3,1,118605.82,4.55
305.75,6691.83,-30.16,-0.0,0.0,61.53,0.3,1,118606.05,4.55
305.8,6690.33,-30.16,-0.0,0.0,61.54,0.3,1,118606.28,4.55
305.85,6688.82,-30.16,-0.0,0.0,61.55,0.3,1,118606.5,4.55
305.9,6687.31,-30.16,-0.0,0.0,61.56,0.3,1,118606.73,4.55
305.95,6685.8,-30.16,-0.0,0.0,61.56,0.3,1,118606.96,4.55
306.0,6684.29,-30.16,-0.0,0.0,61.57,0.3,1,118607.19,4.54
306.05,6682.79,-30.16,-0.0,0.0,61.58,0.3,1,118607.41,4.54
306.1,6681.28,-30.16,-0.0,0.0,61.59,0.3,1,118607.64,4.54
306.15,6679.77,-30.16,-0.0,0.0,61.59,0.3,1,118607.87,4.54
306.2,6678.26,-30.16,-0.0,0.0,61.6,0.3,1,118608.09,4.54
306.25,6676.76,-30.16,-0.0,0.0,61.61,0.3,1,118608.32,4.54
306.3,6675.25,-30.16,-0.0,0.0,61.62,0.3,1,118608.55,4.54
306.35,6673.74,-30.16,-0.0,0.0,61.62,0.3,1,118608.78,4.54
306.4,6672.23,-30.16,-0.0,0.0,61.63,0.3,1,118609.0,4.54
306.45,6670.72,-30.16,-0.0,0.0,61.64,0.3,1,118609.23,4.54
306.5,6669.22,-30.16,-0.0,0.0,61.65,0.3,1,118609.46,4.54
306.55,6667.71,-30.16,-0.0,0.0,61.65,0.3,1,118609.68,4.53
306.6,6666.2,-30.16,-0.0,0.0,61.66,0.3,1,118609.91,4.53
306.65,6664.69,-30.16,-0.0,0.0,61.67,0.3,1,118610.14,4.53
306.7,6663.18,-30.16,-0.0,0.0,61.68,0.3,1,118610.36,4.53
306.75,6661.68,-30.16,-0.0,0.0,61.68,0.3,1,118610.59,4.53
306.8,6660.17,-30.16,-0.0,0.0,61.69,0.3,1,118610.82,4.53
306.85,6658.66,-30.16,-0.0,0.0,61.7,0.3,1,118611.04,4.53
306.9,6657.15,-30.16,-0.0,0.0,61.71,0.3,1,118611.27,4.53
306.95,6655.64,-30.16,-0.0,0.0,61.71,0.3,1,118611.5,4.53
307.0,6654.14,-30.16,-0.0,0.0,61.72,0.3,1,118611.72,4.53
307.05,6652.63,-30.16,-0.0,0.0,61.73,0.3,1,118611.95,4.53
307.1,6651.12,-30.16,-0.0,0.0,61.74,0.3,1,118612.17,4.53
307.15,6649.61,-30.16,-0.0,0.0,61.74,0.3,1,118612.4,4.52
307.2,6648.1,-30.16,-0.0,0.0,61.75,0.3,1,118612.63,4.52
307.25,6646.6,-30.16,-0.0,0.0,61.76,0.3,1,118612.85,4.52
307.3,6645.09,-30.16,-0.0,0.0,61.77,0.3,1,118613.08,4.52
307.35,6643.58,-30.16,-0.0,0.0,61.77,0.3,1,118613.31,4.52
307.4,6642.07,-30.16,-0.0,0.0,61.78,0.3,1,118613.53,4.52
307.45,6640.56,-30.16,-0.0,0.0,61.79,0.3,1,118613.76,4.52
307.5,6639.06,-30.16,-0.0,0.0,61.8,0.3,1,118613.98,4.52
307.55,6637.55,-30.16,-0.0,0.0,61.8,0.3,1,118614.21,4.52
307.6,6636.04,-30.16,-0.0,0.0,61.81,0.3,1,118614.44,4.52
307.65,6634.53,-30.16,-0.0,0.0,61.82,0.3,1,118614.66,4.52
307.7,6633.02,-30.16,-0.0,0.0,61.83,0.3,1,118614.89,4.52
307.75,6631.52,-30.16,-0.0,0.0,61.83,0.3,1,118615.11,4.52
307.8,6630.01,-30.16,-0.0,0.0,61.84,0.3,1,118615.34,4.51
307.85,6628.5,-30.16,-0.0,0.0,61.85,0.3,1,118615.56,4.51
307.9,6626.99,-30.16,-0.0,0.0,61.86,0.3,1,118615.79,4.51
307.95,6625.48,-30.16,-0.0,0.0,61.87,0.3,1,118616.02,4.51
308.0,6623.98,-30.16,-0.0,0.0,61.87,0.3,1,118616.24,4.51
308.05,6622.47,-30.16,-0.0,0.0,61.88,0.3,1,118616.47,4.51
308.1,6620.96,-30.16,-0.0,0.0,61.89,0.3,1,118616.69,4.51
308.15,6619.45,-30.16,-0.0,0.0,61.9,0.3,1,118616.92,4.51
308.2,6617.95,-30.16,-0.0,0.0,61.9,0.3,1,118617.14,4.51
308.25,6616.44,-30.16,-0.0,0.0,61.91,0.3,1,118617.37,4.51
308.3,6614.93,-30.16,-0.0,0.0,61.92,0.3,1,118617.59,4.51
308.35,6613.42,-30.16,-0.0,0.0,61.93,0.3,1,118617.82,4.51
308.4,6611.91,-30.16,-0.0,0.0,61.93,0.3,1,118618.04,4.5
308.45,6610.41,-30.16,-0.0,0.0,61.94,0.3,1,118618.27,4.5
308.5,6608.9,-30.16,-0.0,0.0,61.95,0.3,1,118618.49,4.5
308.55,6607.39,-30.16,-0.0,0.0,61.96,0.3,1,118618.72,4.5
308.6,6605.88,-30.16,-0.0,0.0,61.96,0.3,1,118618.94,4.5
308.65,6604.37,-30.16,-0.0,0.0,61.97,0.3,1,118619.17,4.5
308.7,6602.87,-30.16,-0.0,0.0,61.98,0.3,1,118619.39,4.5
308.75,6601.36,-30.16,-0.0,0.0,61.99,0.3,1,118619.62,4.5
308.8,6599.85,-30.16,-0.0,0.0,61.99,0.3,1,118619.84,4.5
308.85,6598.34,-30.16,-0.0,0.0,62.0,0.3,1,118620.07,4.5
308.9,6596.83,-30.16,-0.0,0.0,62.01,0.3,1,118620.29,4.5
308.95,6595.33,-30.16,-0.0,0.0,62.02,0.3,1,118620.52,4.5
309.0,6593.82,-30.16,-0.0,0.0,62.02,0.3,1,118620.74,4.5
309.05,6592.31,-30.16,-0.0,0.0,62.03,0.3,1,118620.97,4.49
309.1,6590.8,-30.16,-0.0,0.0,62.04,0.3,1,118621.19,4.49
309.15,6589.29,-30.16,-0.0,0.0,62.05,0.3,1,118621.42,4.49
309.2,6587.79,-30.16,-0.0,0.0,62.05,0.3,1,118621.64,4.49
309.25,6586.28,-30.16,-0.0,0.0,62.06,0.3,1,118621.87,4.49
309.3,6584.77,-30.16,-0.0,0.0,62.07,0.3,1,118622.09,4.49
309.35,6583.26,-30.16,-0.0,0.0,62.08,0.3,1,118622.32,4.49
309.4,6581.75,-30.16,-0.0,0.0,62.08,0.3,1,118622.54,4.49
309.45,6580.25,-30.16,-0.0,0.0,62.09,0.3,1,118622.76,4.49
309.5,6578.74,-30.16,-0.0,0.0,62.1,0.3,1,118622.99,4.49
309.55,6577.23,-30.16,-0.0,0.0,62.11,0.3,1,118623.21,4.49
309.6,6575.72,-30.16,-0.0,0.0,62.11,0.3,1,118623.44,4.49
309.65,6574.21,-30.16,-0.0,0.0,62.12,0.3,1,118623.66,4.49
309.7,6572.71,-30.16,-0.0,0.0,62.13,0.3,1,118623.89,4.48
309.75,6571.2,-30.16,-0.0,0.0,62.14,0.3,1,118624.11,4.48
309.8,6569.69,-30.16,-0.0,0.0,62.14,0.3,1,118624.33,4.48
309.85,6568.18,-30.16,-0.0,0.0,62.15,0.3,1,118624.56,4.48
309.9,6566.67,-30.16,-0.0,0.0,62.16,0.3,1,118624.78,4.48
309.95,6565.17,-30.16,-0.0,0.0,62.17,0.3,1,118625.01,4.48
310.0,6563.66,-30.16,-0.0,0.0,62.17,0.3,1,118625.23,4.48
310.05,6562.15,-30.16,-0.0,0.0,62.18,0.3,1,118625.45,4.48
310.1,6560.64,-30.16,-0.0,0.0,62.19,0.3,1,118625.68,4.48
310.15,6559.13,-30.16,-0.0,0.0,62.2,0.3,1,118625.9,4.48
310.2,6557.63,-30.16,-0.0,0.0,62.2,0.3,1,118626.13,4.48
310.25,6556.12,-30.16,-0.0,0.0,62.21,0.3,1,118626.35,4.48
310.3,6554.61,-30.16,-0.0,0.0,62.22,0.3,1,118626.57,4.48
310.35,6553.1,-30.16,-0.0,0.0,62.23,0.3,1,118626.8,4.47
310.4,6551.59,-30.16,-0.0,0.0,62.23,0.3,1,118627.02,4.47
310.45,6550.09,-30.16,-0.0,0.0,62.24,0.3,1,118627.25,4.47
310.5,6548.58,-30.16,-0.0,0.0,62.25,0.3,1,118627.47,4.47
310.55,6547.07,-30.16,-0.0,0.0,62.26,0.3,1,118627.69,4.47
310.6,6545.56,-30.16,-0.0,0.0,62.26,0.3,1,118627.92,4.47
310.65,6544.06,-30.16,-0.0,0.0,62.27,0.3,1,118628.14,4.47
310.7,6542.55,-30.16,-0.0,0.0,62.28,0.3,1,118628.36,4.47
310.75,6541.04,-30.16,-0.0,0.0,62.29,0.3,1,118628.59,4.47
310.8,6539.53,-30.16,-0.0,0.0,62.29,0.3,1,118628.81,4.47
310.85,6538.02,-30.16,-0.0,0.0,62.3,0.3,1,118629.03,4.47
310.9,6536.52,-30.16,-0.0,0.0,62.31,0.3,1,118629.26,4.47
310.95,6535.01,-30.16,-0.0,0.0,62.32,0.3,1,118629.48,4.47
311.0,6533.5,-30.16,-0.0,0.0,62.32,0.3,1,118629.7,4.46
311.05,6531.99,-30.16,-0.0,0.0,62.33,0.3,1,118629.93,4.46
311.1,6530.48,-30.16,-0.0,0.0,62.34,0.3,1,118630.15,4.46
311.15,6528.98,-30.16,-0.0,0.0,62.35,0.3,1,118630.37,4.46
311.2,6527.47,-30.16,-0.0,0.0,62.36,0.3,1,118630.6,4.46
311.25,6525.96,-30.16,-0.0,0.0,62.36,0.3,1,118630.82,4.46
311.3,6524.45,-30.16,-0.0,0.0,62.37,0.3,1,118631.04,4.46
311.35,6522.94,-30.16,-0.0,0.0,62.38,0.3,1,118631.26,4.46
311.4,6521.44,-30.16,-0.0,0.0,62.39,0.3,1,118631.49,4.46
311.45,6519.93,-30.16,-0.0,0.0,62.39,0.3,1,118631.71,4.46
311.5,6518.42,-30.16,-0.0,0.0,62.4,0.3,1,118631.93,4.46
311.55,6516.91,-30.16,-0.0,0.0,62.41,0.3,1,118632.16,4.46
311.6,6515.4,-30.16,-0.0,0.0,62.42,0.3,1,118632.38,4.46
311.65,6513.9,-30.16,-0.0,0.0,62.42,0.3,1,118632.6,4.46
311.7,6512.39,-30.16,-0.0,0.0,62.43,0.3,1,118632.82,4.45
311.75,6510.88,-30.16,-0.0,0.0,62.44,0.3,1,118633.05,4.45
311.8,6509.37,-30.16,-0.0,0.0,62.45,0.3,1,118633.27,4.45
311.85,6507.86,-30.16,-0.0,0.0,62.45,0.3,1,118633.49,4.45
311.9,6506.36,-30.16,-0.0,0.0,62.46,0.3,1,118633.71,4.45
311.95,6504.85,-30.16,-0.0,0.0,62.47,0.3,1,118633.94,4.45
312.0,6503.34,-30.16,-0.0,0.0,62.48,0.3,1,118634.16,4.45
312.05,6501.83,-30.16,-0.0,0.0,62.48,0.3,1,118634.38,4.45
312.1,6500.32,-30.16,-0.0,0.0,62.49,0.3,1,118634.6,4.45
312.15,6498.82,-30.16,-0.0,0.0,62.5,0.3,1,118634.83,4.45
312.2,6497.31,-30.11,1.062,0.0,62.51,0.3,1,118635.05,4.44
312.25,6495.81,-30.06,1.024,0.0,62.51,0.3,1,118635.27,4.44
312.3,6494.31,-30.01,0.987,0.0,62.52,0.3,1,118635.49,4.43
312.35,6492.81,-29.96,0.952,0.0,62.53,0.3,1,118635.71,4.43
312.4,6491.31,-29.91,0.918,0.0,62.54,0.3,1,118635.94,4.43
312.45,6489.82,-29.87,0.885,0.0,62.54,0.3,1,118636.16,4.42
312.5,6488.33,-29.83,0.853,0.0,62.55,0.3,1,118636.38,4.42
312.55,6486.84,-29.78,0.823,0.0,62.56,0.3,1,118636.6,4.41
312.6,6485.35,-29.74,0.794,0.0,62.57,0.3,1,118636.82,4.41
312.65,6483.87,-29.71,0.765,0.0,62.57,0.3,1,118637.04,4.4
312.7,6482.38,-29.67,0.738,0.0,62.58,0.3,1,118637.26,4.4
312.75,6480.9,-29.63,0.712,0.0,62.59,0.3,1,118637.48,4.4
312.8,6479.42,-29.6,0.687,0.0,62.6,0.3,1,118637.7,4.39
312.85,6477.94,-29.57,0.663,0.0,62.6,0.3,1,118637.92,4.39
312.9,6476.47,-29.53,0.639,0.0,62.61,0.3,1,118638.14,4.38
312.95,6474.99,-29.5,0.617,0.0,62.62,0.3,1,118638.36,4.38
313.0,6473.52,-29.47,0.595,0.0,62.63,0.3,1,118638.57,4.37
313.05,6472.05,-29.45,0.574,0.0,62.63,0.3,1,118638.79,4.37
313.1,6470.58,-29.42,0.554,0.0,62.64,0.3,1,118639.01,4.37
313.15,6469.11,-29.39,0.535,0.0,62.65,0.3,1,118639.23,4.36
313.2,6467.64,-29.37,0.516,0.0,62.65,0.3,1,118639.45,4.36
313.25,6466.17,-29.34,0.498,0.0,62.66,0.3,1,118639.66,4.35
313.3,6464.7,-29.32,0.48,0.0,62.67,0.3,1,118639.88,4.35
313.35,6463.24,-29.29,0.463,0.0,62.68,0.3,1,118640.1,4.34
313.4,6461.78,-29.27,0.447,0.0,62.68,0.3,1,118640.32,4.34
313.45,6460.31,-29.25,0.432,0.0,62.69,0.3,1,118640.53,4.34
313.5,6458.85,-29.23,0.417,0.0,62.7,0.3,1,118640.75,4.33
313.55,6457.39,-29.21,0.402,0.0,62.71,0.3,1,118640.97,4.33
313.6,6455.93,-29.19,0.388,0.0,62.71,0.3,1,118641.18,4.32
313.65,6454.47,-29.17,0.374,0.0,62.72,0.3,1,118641.4,4.32
313.7,6453.02,-29.15,0.361,0.0,62.73,0.3,1,118641.61,4.32
313.75,6451.56,-29.13,0.349,0.0,62.73,0.3,1,118641.83,4.31
313.8,6450.1,-29.12,0.337,0.0,62.74,0.3,1,118642.05,4.31
313.85,6448.65,-29.1,0.325,0.0,62.75,0.3,1,118642.26,4.3
313.9,6447.19,-29.09,0.314,0.0,62.76,0.3,1,118642.48,4.3
313.95,6445.74,-29.07,0.303,0.0,62.76,0.3,1,118642.69,4.3
314.0,6444.29,-29.06,0.292,0.0,62.77,0.3,1,118642.9,4.29
314.05,6442.84,-29.04,0.282,0.0,62.78,0.3,1,118643.12,4.29
314.1,6441.38,-29.03,0.272,0.0,62.79,0.3,1,118643.33,4.28
314.15,6439.93,-29.02,0.263,0.0,62.79,0.3,1,118643.55,4.28
314.2,6438.48,-29.0,0.254,0.0,62.8,0.3,1,118643.76,4.28
314.25,6437.03,-28.99,0.245,0.0,62.81,0.3,1,118643.97,4.27
314.3,6435.59,-28.98,0.237,0.0,62.81,0.3,1,118644.19,4.27
314.35,6434.14,-28.97,0.228,0.0,62.82,0.3,1,118644.4,4.26
314.4,6432.69,-28.96,0.221,0.0,62.83,0.3,1,118644.61,4.26
314.45,6431.24,-28.95,0.213,0.0,62.84,0.3,1,118644.83,4.26
314.5,6429.8,-28.93,0.206,0.0,62.84,0.3,1,118645.04,4.25
314.55,6428.35,-28.92,0.198,0.0,62.85,0.3,1,118645.25,4.25
314.6,6426.9,-28.92,0.192,0.0,62.86,0.3,1,118645.46,4.24
314.65,6425.46,-28.91,0.185,0.0,62.87,0.3,1,118645.68,4.24
314.7,6424.01,-28.9,0.179,0.0,62.87,0.3,1,118645.89,4.24
314.75,6422.57,-28.89,0.172,0.0,62.88,0.3,1,118646.1,4.23
314.8,6421.12,-28.88,0.167,0.0,62.89,0.3,1,118646.31,4.23
314.85,6419.68,-28.87,0.161,0.0,62.89,0.3,1,118646.52,4.23
314.9,6418.24,-28.86,0.155,0.0,62.9,0.3,1,118646.73,4.22
314.95,6416.79,-28.86,0.15,0.0,62.91,0.3,1,118646.94,4.22
315.0,6415.35,-28.85,0.145,0.0,62.92,0.3,1,118647.16,4.21
315.05,6413.91,-28.84,0.14,0.0,62.92,0.3,1,118647.37,4.21
315.1,6412.47,-28.84,0.135,0.0,62.93,0.3,1,118647.58,4.21
315.15,6411.03,-28.83,0.13,0.0,62.94,0.3,1,118647.79,4.2
315.2,6409.59,-28.82,0.126,0.0,62.94,0.3,1,118648.0,4.2
315.25,6408.15,-28.82,0.121,0.0,62.95,0.3,1,118648.21,4.2
315.3,6406.7,-28.81,0.117,0.0,62.96,0.3,1,118648.42,4.19
315.35,6405.26,-28.81,0.113,0.0,62.97,0.3,1,118648.63,4.19
315.4,6403.82,-28.8,0.109,0.0,62.97,0.3,1,118648.83,4.18
315.45,6402.38,-28.79,0.106,0.0,62.98,0.3,1,118649.04,4.18
315.5,6400.94,-28.79,0.102,0.0,62.99,0.3,1,118649.25,4.18
315.55,6399.51,-28.78,0.098,0.0,63.0,0.3,1,118649.46,4.17
315.6,6398.07,-28.78,0.095,0.0,63.0,0.3,1,118649.67,4.17
315.65,6396.63,-28.78,0.092,0.0,63.01,0.3,1,118649.88,4.17
315.7,6395.19,-28.77,0.089,0.0,63.02,0.3,1,118650.09,4.16
315.75,6393.75,-28.77,0.086,0.0,63.02,0.3,1,118650.29,4.16
315.8,6392.31,-28.76,0.083,0.0,63.03,0.3,1,118650.5,4.16
315.85,6390.88,-28.76,0.08,0.0,63.04,0.3,1,118650.71,4.15
315.9,6389.44,-28.75,0.077,0.0,63.05,0.3,1,118650.92,4.15
315.95,6388.0,-28.75,0.074,0.0,63.05,0.3,1,118651.12,4.15
316.0,6386.56,-28.75,0.072,0.0,63.06,0.3,1,118651.33,4.14
316.05,6385.13,-28.74,0.069,0.0,63.07,0.3,1,118651.54,4.14
316.1,6383.69,-28.74,0.067,0.0,63.07,0.3,1,118651.74,4.13
316.15,6382.25,-28.74,0.065,0.0,63.08,0.3,1,118651.95,4.13
316.2,6380.81,-28.73,0.062,0.0,63.09,0.3,1,118652.16,4.13
316.25,6379.38,-28.73,0.06,0.0,63.1,0.3,1,118652.36,4.12
316.3,6377.94,-28.73,0.058,0.0,63.1,0.3,1,118652.57,4.12
316.35,6376.51,-28.73,0.056,0.0,63.11,0.3,1,118652.78,4.12
316.4,6375.07,-28.72,0.054,0.0,63.12,0.3,1,118652.98,4.11
